Department,Extracurricular_Activities,Internet_Access_at_Home,Midterm_Score,Assignments_Avg,Projects_Score,Quizzes_Avg,Attendance (%),Phone_Screen_Time (hrs/day),Sleep_Hours_per_Night,Study_Hours_per_Week,Overall_Percentage,Grade
Mechanical,Yes,No,65,61,67,67,87,7.151606706601485,6.727491773987067,18.52669646642056,69.4,C
Civil,Yes,Yes,65,66,65,66,76,2.1113054057845835,7.690725736026447,5.066704200232157,67.6,C
IT,Yes,No,31,33,32,38,47,2.627283281517344,5.190658023717257,16.032777809711504,36.2,F
IT,Yes,No,63,60,68,60,65,2.910420122270599,4.009818345775377,15.392782728746209,63.2,C
IT,Yes,Yes,60,64,61,61,89,3.711333945996847,7.366767072388015,10.484201626631751,67.0,C
IT,Yes,No,61,65,62,66,68,6.067889856737059,6.647798345919574,16.031146910779434,64.4,C
IT,No,No,67,66,64,61,73,2.3187633718034455,7.138040542710213,19.904069947766935,66.2,C
EEE,Yes,Yes,36,43,45,35,63,5.757689812760658,7.018117355306966,9.347304376618622,44.4,F
IT,No,No,64,64,61,64,71,6.761198161570351,4.923761436882935,7.46093872502477,64.8,C
IT,Yes,No,41,30,51,33,47,7.1079656285057435,6.187739409792844,17.019535448727833,40.4,F
EEE,Yes,No,57,33,55,30,65,7.341915343812405,4.9381234879410965,9.939523608761926,48.0,F
IT,No,No,46,38,32,51,69,4.99533599326036,4.042031992398352,24.041907136156215,47.2,F
Mechanical,No,Yes,39,32,52,54,56,3.288151528357237,7.553454731205056,5.638685028040103,46.6,F
Mechanical,No,No,82,87,82,80,72,6.364128497832301,5.991794370329055,12.750850600311251,80.6,A
Mechanical,No,No,84,80,84,82,90,4.215125817491517,4.307876732032069,21.769125636075895,84.0,A
Mechanical,Yes,No,71,74,76,70,84,4.824947086520719,5.424845269015477,5.181820192350232,75.0,B
EEE,No,Yes,48,38,39,48,43,4.946023756833324,4.307468413527019,24.997282606720425,43.2,F
EEE,Yes,Yes,83,80,88,86,66,4.525958709588496,7.513663452179847,28.812919742114964,80.6,A
Mechanical,No,No,80,82,82,81,98,5.536212226386499,4.981817850155721,22.939034566213394,84.6,A
Mechanical,Yes,Yes,86,84,82,84,82,5.447263426958247,4.785947867824845,10.293646551310488,83.6,A
IT,No,No,75,73,78,74,75,6.547196683974843,5.227177132440405,5.900934437479687,75.0,B
Civil,Yes,No,63,64,61,67,91,1.8508553251163737,4.465611404662983,10.111384535484923,69.2,C
IT,No,Yes,50,51,40,33,62,6.553413795026832,7.0760929551305916,21.69390062996339,47.2,F
EEE,No,No,72,78,78,77,99,3.0075701043197784,7.8769965552900345,20.217105515087525,80.8,B
Mechanical,Yes,No,87,86,81,81,84,5.127574466060834,4.2695074860877025,25.78851965844164,83.8,A
Mechanical,Yes,Yes,73,70,73,70,90,4.536159980659127,6.992138957366355,8.473997631222906,75.2,B
EEE,No,Yes,87,82,88,81,83,1.9747784954929277,4.042861190781435,18.60643342538127,84.2,A
Civil,No,No,76,74,70,77,67,4.735235707856167,4.564664132788119,5.639474579879204,72.8,B
Mechanical,Yes,No,44,38,51,52,69,5.746507586253417,6.738177732125296,10.428883337276623,50.8,F
IT,No,No,86,84,80,84,78,6.891308218304707,6.21848196484458,27.540780737159004,82.4,A
Mechanical,Yes,Yes,43,50,36,42,41,2.428482093351188,7.783414149591421,7.104260914005096,42.4,F
Mechanical,No,No,63,65,62,62,91,6.355444019558948,7.791668315737988,22.920930168347564,68.6,C
IT,No,Yes,85,82,83,82,60,3.140207702131038,5.610814883978241,21.812681566841228,78.4,A
IT,Yes,No,49,54,55,45,46,1.2323134115750105,6.068058895546864,9.917160853171534,49.8,F
IT,No,Yes,94,97,99,90,87,3.968914699116702,6.945776942498892,28.359175369225373,93.4,A+
IT,No,Yes,73,70,76,77,93,7.125846946677461,4.1064102543862555,19.049533540659482,77.8,B
Mechanical,Yes,Yes,81,81,83,81,66,5.787090874363224,4.101394417055754,22.25117221023624,78.4,A
IT,Yes,No,64,67,63,64,71,1.2432505721383222,7.55553709633533,21.03993323362162,65.8,C
IT,Yes,No,80,83,86,85,65,5.549664687161224,7.015072808180209,20.550229720224515,79.8,A
Civil,No,No,73,78,75,70,84,5.226210019942795,4.421060649921701,19.317070396417236,76.0,B
Mechanical,No,Yes,60,66,65,64,74,3.8420877533175344,7.938742215660956,24.262233962532406,65.8,C
IT,No,Yes,53,51,44,53,66,4.580558553359472,5.062713862011349,28.394995788232283,53.4,F
Mechanical,No,Yes,68,65,63,67,85,5.269870449701301,6.241893928694007,27.867393588030367,69.6,C
IT,No,Yes,70,72,70,73,62,1.0050180109460585,7.747413720364062,9.11313430982031,69.4,B
IT,Yes,Yes,65,67,60,65,97,1.4663546115722301,6.064203289367171,13.649312195175648,70.8,C
Mechanical,Yes,Yes,71,77,70,70,65,2.859266203664904,6.81741182588852,25.06914178655095,70.6,B
IT,Yes,No,94,96,91,94,97,5.766823790667711,4.758779392698709,20.47370482519304,94.4,A+
Civil,No,No,99,93,99,94,81,4.317448540812719,6.865588447832396,11.773567457909135,93.2,A+
EEE,No,No,83,88,83,88,72,3.243942570526472,4.374080494391638,15.677811160483353,82.8,A
Civil,Yes,Yes,78,76,75,78,66,2.2518874795545956,7.607664431351531,14.929672157928222,74.6,B
Mechanical,Yes,No,94,93,90,97,60,1.2357348271212483,7.51674309040499,11.084917080463262,86.8,A+
Civil,No,No,86,87,87,85,85,5.5880518490846285,4.932750217686465,26.61007467985994,86.0,A
EEE,Yes,Yes,37,39,45,49,55,2.5636000647915824,4.133142197053828,17.571092766078387,45.0,F
Mechanical,Yes,Yes,68,66,67,64,96,1.0400465207937524,6.605279588904957,10.061554590970784,72.2,C
IT,No,No,76,72,72,72,87,1.7088562669118676,7.490296077190578,17.690918066408685,75.8,B
Mechanical,Yes,Yes,40,38,51,53,53,5.477511093551092,4.138891472374609,22.265380003770677,47.0,F
EEE,Yes,Yes,82,86,80,88,97,3.5360544300014336,7.30556124640222,22.53747753662915,86.6,A
EEE,No,Yes,39,46,34,47,46,6.155900420788911,4.349800626011015,5.506234494752303,42.4,F
EEE,Yes,No,86,83,83,85,84,4.30573949261611,5.297315516547867,28.803597926908786,84.2,A
Mechanical,No,No,30,55,43,58,30,6.014317190796867,7.991538832913842,13.712644995789775,43.2,F
IT,Yes,No,76,75,70,73,94,7.686699378011406,7.550897591573284,12.954686986409717,77.6,B
IT,No,Yes,65,67,62,61,75,5.123272584258384,5.017009610458175,11.474961363202492,66.0,C
IT,No,Yes,85,84,87,81,91,3.5323781834579613,6.097018882150946,21.76818313606502,85.6,A
Civil,Yes,No,86,82,85,88,75,5.916837561063414,5.1978308957370185,11.721422822604293,83.2,A
IT,No,Yes,93,98,99,95,61,6.162508736768238,5.808871763559228,10.61512057349955,89.2,A+
EEE,Yes,Yes,76,71,76,76,80,1.5497536995495909,5.425618943398659,23.691295614124446,75.8,B
Mechanical,Yes,No,51,33,47,36,60,3.8085037939793023,7.182253450009078,24.09010897907488,45.4,F
Mechanical,No,Yes,62,63,65,63,82,5.574023469220535,5.53763572366074,21.81621848580928,67.0,C
EEE,Yes,No,88,85,85,82,60,3.896792257245571,4.8166662366729724,6.0585569693095955,80.0,A
IT,Yes,Yes,81,83,86,84,77,4.2153200856038,7.008514798174285,27.638470948222526,82.2,A
EEE,Yes,Yes,70,70,75,70,80,4.558841836512389,4.62951405947547,21.774367737144622,73.0,B
EEE,No,No,74,76,76,74,63,2.945068301007259,7.986690434211168,27.331665906676935,72.6,B
EEE,No,No,78,73,72,71,68,7.796332980149086,5.494422638136236,22.036515312929282,72.4,B
EEE,Yes,Yes,85,83,80,80,64,2.7826318050271275,7.992780217911143,9.698148946844885,78.4,A
Mechanical,Yes,Yes,95,93,92,92,65,1.8523333778769235,5.9129360921922895,17.65268887116877,87.4,A+
Mechanical,Yes,Yes,91,99,98,97,84,2.9697367240426873,5.010596375843541,5.1270534954506495,93.8,A+
IT,No,No,77,73,75,72,71,3.6876422598408083,6.947267327318801,16.8985554386931,73.6,B
Civil,No,Yes,95,94,93,91,90,4.521953810060614,7.4259593647532895,21.467340790473624,92.6,A+
Civil,No,Yes,74,78,78,75,82,1.8642450161151523,7.92020777190594,14.842979241325938,77.4,B
EEE,No,No,98,95,90,90,65,2.247767268332491,6.743645084199455,29.778160795532592,87.6,A+
Mechanical,Yes,Yes,64,63,60,67,61,7.2131229350320085,6.26556288252439,22.03837500521177,63.0,C
Civil,No,Yes,36,35,53,51,39,5.1796861092726445,5.955744467505244,21.644216095301033,42.8,F
EEE,No,No,97,94,91,94,65,2.1295396073876858,4.334217350042759,5.478224160932175,88.2,A+
EEE,Yes,No,94,96,93,92,60,7.997996629091398,4.602085966653654,25.418923252988204,87.0,A+
Mechanical,No,No,80,86,86,80,91,1.1107622039777456,6.091040566247479,16.77168390557942,84.6,A
IT,Yes,Yes,55,52,54,34,35,1.9842406285356875,4.284707195454708,18.94261904766678,46.0,F
Civil,Yes,No,94,92,96,98,87,7.35759942090226,7.034861284655683,19.928882649757547,93.4,A+
IT,Yes,Yes,87,86,87,88,91,5.540780673501551,7.59699567315681,20.58763278118343,87.8,A
Civil,No,Yes,64,61,61,66,66,7.566196891551272,6.89599949647825,18.774731112405583,63.6,C
Mechanical,No,Yes,76,77,74,73,82,1.830589922373766,6.281549301470124,27.658855277391154,76.4,B
IT,No,No,76,76,71,74,82,4.291743597301281,7.817790779411954,7.891880591202914,75.8,B
EEE,Yes,No,61,65,67,65,74,3.093812921283704,7.033698902830167,10.140122975978334,66.4,C
Civil,Yes,Yes,84,87,83,87,90,4.825334527177635,4.365412970894223,23.91616373380997,86.2,A
Civil,No,No,70,76,75,77,72,6.927481190181805,6.402959097801574,22.04582580082147,74.0,B
EEE,Yes,Yes,62,66,61,66,93,6.91083928604446,5.813198954586172,23.16103395268542,69.6,C
Mechanical,No,Yes,80,86,83,84,87,2.2792581619120513,5.27618029732896,15.387851576551649,84.0,A
IT,No,No,45,46,31,45,65,3.167586920663228,4.122637960600789,8.750484044746552,46.4,F
Mechanical,No,No,98,90,92,93,60,1.3282752745385396,5.074689928101229,5.5546185507575405,86.6,A+
IT,Yes,Yes,56,46,58,52,42,5.035218995214637,7.7355737525994535,13.077218682363807,50.8,F
Civil,Yes,Yes,93,99,96,98,98,2.595546137793592,5.708431154505025,25.45036914806233,96.8,A+
EEE,Yes,Yes,75,74,70,75,74,4.454502548508317,4.713593007714325,17.82673557158595,73.6,B
Civil,No,Yes,77,78,78,77,62,5.2294383590431295,7.519408192154864,13.116531679629851,74.4,B
Mechanical,Yes,No,80,86,85,88,82,5.091801792816208,7.877287249136716,14.445980343179667,84.2,A
Civil,Yes,No,99,92,99,99,95,5.254268781669568,4.981409256664844,6.44330398062793,96.8,A+
EEE,Yes,Yes,99,98,98,98,61,5.866011878333157,5.6172750724171685,15.704990373140369,90.8,A+
Civil,No,No,81,86,81,81,83,3.9257795560972095,5.0047680184178684,13.014189650412476,82.4,A
IT,Yes,Yes,91,99,90,97,77,3.63195022958918,6.200367761832624,14.716319965746175,90.8,A+
EEE,Yes,Yes,81,88,82,87,87,2.8375720333821595,4.209388713725252,10.77448276320159,85.0,A
Civil,No,Yes,78,73,77,77,81,3.4849652872684747,4.290188051946608,21.830106150395235,77.2,B
IT,Yes,No,77,72,72,76,95,6.177351792570964,5.9969716300990985,11.807141517703355,78.4,B
EEE,Yes,No,99,97,94,94,73,7.222211968025408,6.1780230761969115,10.111522151367794,91.4,A+
EEE,No,Yes,54,43,44,57,52,5.003617536849014,7.947980309817492,25.64658552605797,50.0,F
Mechanical,Yes,Yes,87,83,82,82,87,7.935241665752532,7.531292650713975,16.824764842453817,84.2,A
EEE,No,No,56,45,34,44,52,2.1635071130916854,5.124612056455719,18.03335214291836,46.2,F
Civil,No,No,95,92,94,96,75,5.814054297013925,6.890827830792913,22.3133107884277,90.4,A+
IT,No,Yes,40,52,43,32,56,7.705387856231035,7.07854786716565,20.100449914379453,44.6,F
EEE,Yes,Yes,75,77,70,78,91,4.995971178810189,6.108283754053833,5.955069593934777,78.2,B
EEE,No,Yes,62,60,61,66,65,3.965100788153552,6.810508425294609,28.569300027631915,62.8,C
IT,No,No,50,57,40,51,54,7.390010829750711,4.808860349835893,18.57374844870282,50.4,F
Civil,No,No,64,60,67,68,83,7.653852603606294,6.501590519521651,25.424211261871903,68.4,C
Mechanical,Yes,Yes,87,82,80,83,63,3.4206426888729746,6.684372628343905,25.13575107614948,79.0,A
IT,Yes,Yes,44,50,51,33,61,1.6373769521662511,5.004400894826138,12.123245138127857,47.8,F
EEE,Yes,Yes,71,74,73,74,71,1.0755887467265839,6.804045068380162,7.831743826617145,72.6,B
Civil,Yes,Yes,52,33,45,49,67,5.890061900169531,6.469826321591041,19.370130621807018,49.2,F
Mechanical,Yes,Yes,99,97,92,99,60,4.374287406784578,4.784390850953572,20.269501776894206,89.4,A+
Civil,No,Yes,78,70,73,77,83,2.2326250156069776,6.973331654262626,11.301747171254288,76.2,B
Mechanical,Yes,No,93,93,91,95,91,5.217872146900055,5.459192876578118,14.661521028978678,92.6,A+
IT,Yes,No,91,93,95,96,71,5.420921540647644,6.932452089661124,8.289192128181496,89.2,A+
Civil,No,Yes,60,65,68,63,73,6.879017008718293,5.1687072135281795,28.275714906939065,65.8,C
EEE,No,No,87,82,83,85,82,7.0774215304528525,5.656526058316393,22.446609883803607,83.8,A
Civil,No,No,84,82,85,85,90,5.943109514833378,5.235823960272611,8.31611444002383,85.2,A
EEE,No,No,85,86,87,80,73,1.864965411811033,4.4947634024550425,19.581904928477414,82.2,A
IT,No,Yes,66,60,63,65,60,7.415278440662396,6.5123339062857415,26.008405955527078,62.8,C
Mechanical,No,Yes,58,46,45,47,36,7.698833327972174,5.847093217245165,5.735651662517231,46.4,F
EEE,Yes,Yes,44,36,41,45,38,2.844580154542334,7.609231893768396,12.108597745494833,40.8,F
Mechanical,Yes,Yes,71,75,70,71,91,5.234585692384285,6.456362951902807,18.29776742203256,75.6,B
Mechanical,No,Yes,84,88,81,88,83,1.7804138148714737,6.281637965614566,19.53910511094972,84.8,A
Civil,No,Yes,65,60,64,60,82,5.56260072366747,4.755033911736415,6.5754194718842705,66.2,C
Mechanical,Yes,Yes,71,76,75,78,84,5.143400830933491,6.945119595133686,19.283488211326926,76.8,B
EEE,No,No,74,74,70,77,72,7.395046079818864,6.1014419272779925,23.12275679590211,73.4,B
IT,Yes,No,64,62,66,64,71,2.497732115885568,7.888168376706494,8.569621253489117,65.4,C
Civil,No,Yes,32,50,52,34,67,6.625937968116321,7.916932333188978,24.883133850204697,47.0,F
Civil,Yes,Yes,63,68,61,64,86,2.476144884251465,4.95491524764458,27.940829773042754,68.4,C
IT,Yes,No,74,73,73,77,70,2.2082637903159217,4.010528622318352,16.272591327328705,73.4,B
IT,Yes,No,95,96,91,94,94,4.371443925744036,4.707548580575418,14.67696900839077,94.0,A+
IT,No,No,94,90,97,94,64,1.3617720481802538,6.1254185262725915,18.515878040252662,87.8,A+
EEE,Yes,Yes,88,85,86,81,68,5.1873124995697,6.407305394532191,6.6125189671640445,81.6,A
Civil,Yes,No,84,88,86,86,97,4.788890776591747,6.582288725709712,6.1396289487167195,88.2,A
IT,No,No,64,64,64,63,83,7.546752200760331,5.196257238435372,13.979098465848828,67.6,C
EEE,No,Yes,68,67,68,64,62,1.2530686237890243,5.285685111246682,24.088780851484632,65.8,C
EEE,Yes,Yes,46,46,32,30,53,5.943597189705816,7.975647952927128,22.18862263820827,41.4,F
Civil,Yes,No,67,60,67,60,84,2.607111162247614,4.7032395336423605,13.064459862583389,67.6,C
IT,Yes,No,99,90,95,95,72,4.199001534971748,6.41583148829005,17.557208686563254,90.2,A+
IT,No,Yes,63,66,62,64,60,1.7455814592226102,4.5093951055035415,27.609420841524816,63.0,C
Civil,Yes,Yes,75,71,76,73,89,6.531819327591856,5.183011338481318,17.39134802208118,76.8,B
Mechanical,Yes,No,80,88,84,84,97,2.0301427576646174,5.191908941983375,7.243987514003928,86.6,A
Civil,Yes,No,63,68,66,60,95,5.024374117449743,4.849658930092861,10.208172943201037,70.4,C
EEE,No,No,81,88,83,83,74,1.789883811618191,7.480099702080663,20.902640866090465,81.8,A
Mechanical,Yes,No,91,99,98,96,81,1.5720774202274477,5.833202566114625,17.117407178251174,93.0,A+
Civil,No,Yes,93,96,92,95,87,3.0694358008639977,4.421977039321082,16.413364262072754,92.6,A+
Mechanical,No,No,99,94,94,99,72,6.867857516819934,6.837531868349563,28.72114889577826,91.6,A+
Mechanical,Yes,Yes,86,81,88,83,88,2.697809936080795,5.166773802886344,28.10773917631395,85.2,A
Mechanical,Yes,No,93,98,90,91,61,4.034305629289441,7.988729415611802,18.976482123665054,86.6,A+
Mechanical,No,Yes,68,62,64,62,74,7.593334809868304,6.120353987657696,25.78310178213124,66.0,C
IT,Yes,No,98,95,93,98,96,4.322416130248698,7.376681795876788,25.14175382375133,96.0,A+
Civil,No,Yes,73,76,78,73,95,4.42525923232585,6.050304863696846,11.694357865102937,79.0,B
EEE,No,Yes,92,92,93,96,92,7.557109921157141,4.550083776583973,13.526658776256463,93.0,A+
Mechanical,Yes,Yes,85,85,88,87,67,2.3474520544507893,4.407515056558227,27.77801253479894,82.4,A
Civil,Yes,Yes,57,30,56,49,58,5.813235706956553,5.397059623390556,17.795694016563864,50.0,F
IT,Yes,Yes,61,67,68,67,85,4.776546017890068,6.76368228028478,15.533495415276208,69.6,C
IT,Yes,No,77,77,76,75,67,3.5910354284529187,4.284621023530324,27.352682945118335,74.4,B
Civil,No,Yes,67,61,65,68,94,7.3902718621436385,7.019726932288953,10.67815913979664,71.0,C
Civil,Yes,No,78,70,71,75,70,2.778217124592902,7.928540737744601,29.57549995190896,72.8,B
IT,Yes,Yes,64,66,60,61,81,1.156111934290505,6.438020489797724,14.19580560802391,66.4,C
IT,No,Yes,62,67,64,67,91,3.6536070613419653,4.038342560577578,12.096153708653414,70.2,C
Mechanical,No,Yes,36,57,48,46,59,1.287695207471127,5.9826575291876765,5.320458336639843,49.2,F
EEE,No,Yes,80,80,82,82,71,4.682577628921821,7.037243420600821,22.81664047466361,79.0,A
Civil,No,No,30,39,51,41,39,2.368838788492715,6.920043955098311,25.036325695601185,40.0,F
EEE,Yes,No,86,83,80,87,62,2.5197226062892324,6.168108278665519,29.205221021572637,79.6,A
EEE,Yes,No,77,72,71,77,82,4.936648662690815,6.683306723103741,22.57734759398582,75.8,B
IT,Yes,No,93,97,94,90,95,3.568692554433605,5.374241899102816,20.428894584891168,93.8,A+
Mechanical,Yes,No,52,53,54,47,67,7.863214195982041,6.152460501978086,16.379583683356543,54.6,F
Civil,Yes,No,76,73,75,73,74,1.808625300748875,7.877444979983104,28.990653844743278,74.2,B
IT,Yes,Yes,80,86,82,87,71,7.758625427643365,5.509393908921247,11.455670331499574,81.2,A
EEE,No,Yes,68,65,65,60,84,4.557101145921033,5.3808161241591375,9.647542788906675,68.4,C
IT,No,Yes,47,50,38,37,51,4.5282660534013015,6.733810973684202,19.698343325856612,44.6,F
Civil,No,Yes,88,86,85,84,84,1.637984476112743,5.14360213508481,21.80974531996761,85.4,A
IT,Yes,No,71,75,70,74,97,5.2629937773635,5.152847873792425,9.007725987889222,77.4,B
EEE,Yes,No,88,81,88,81,71,1.1949073530418937,6.490929129171333,25.168939094728152,81.8,A
Civil,Yes,Yes,65,66,68,66,61,7.111044155688954,5.347655346365842,20.492396385107426,65.2,C
EEE,Yes,No,72,76,70,71,92,5.194942624765143,7.229911742607635,7.733897577736971,76.2,B
IT,Yes,Yes,80,81,86,81,98,6.160534564999133,6.50925654804105,16.792469172280235,85.2,A
Civil,No,Yes,94,92,98,93,97,6.317076870802422,7.952262266611096,27.53240026936622,94.8,A+
IT,No,No,98,91,96,99,94,6.720555401408511,6.22080324639785,18.24126445890016,95.6,A+
Civil,Yes,Yes,65,61,68,63,82,7.079545294797738,6.557698560706283,16.187724142158498,67.8,C
Civil,Yes,Yes,88,88,82,83,93,1.1659542755116288,7.339788822777615,29.367264901213787,86.8,A
EEE,No,Yes,72,70,71,71,82,5.271250033656493,4.615896518975316,24.84293564463031,73.2,B
Civil,Yes,No,99,91,92,99,73,1.8101632467509376,4.6172862611323175,9.296212033177362,90.8,A+
EEE,No,Yes,75,74,74,73,93,6.529052347248771,6.473385228181829,7.827493485595562,77.8,B
IT,No,Yes,68,67,60,63,66,4.059869916180087,6.821134496157249,19.187146944589905,64.8,C
Mechanical,Yes,Yes,98,96,92,92,61,4.264168292981191,4.30279890923915,14.695652247923281,87.8,A+
Mechanical,No,Yes,75,73,70,71,68,4.453391116366664,4.160276345393067,29.60804947035103,71.4,B
Mechanical,No,No,67,60,64,67,77,7.419319131081332,5.578419806644963,9.49611117088853,67.0,C
Mechanical,Yes,No,66,62,67,60,60,7.572245031555136,7.121758559644709,28.031203708192365,63.0,C
IT,No,No,94,98,92,98,95,6.337380191328871,6.169884013850624,8.740036238173813,95.4,A+
EEE,No,No,80,80,88,83,78,3.374661383702069,5.992794878246741,15.966694300789387,81.8,A
Civil,Yes,Yes,68,60,68,66,61,6.376517900674339,4.657191935809889,23.831488464895468,64.6,C
Mechanical,Yes,No,43,38,35,34,30,2.785807753366005,5.596526809600124,25.19155194163865,36.0,F
IT,No,Yes,97,93,95,94,69,2.5434034634912273,4.7457530485770185,24.489611839168834,89.6,A+
IT,Yes,No,40,31,53,52,34,3.418750252440383,5.488480784032115,20.24328382974802,42.0,F
EEE,No,Yes,73,70,74,78,72,1.6458830319393394,6.918067714292489,13.682191653816865,73.4,B
Civil,Yes,Yes,78,70,78,75,85,5.506239727100463,5.34036973707337,5.86259691245815,77.2,B
IT,Yes,No,68,67,66,62,61,5.5199724132194605,7.942978808040118,10.347393409369793,64.8,C
IT,No,No,99,98,91,97,67,7.297672117045212,6.49640617672735,18.494526547865824,90.4,A+
Mechanical,No,No,67,67,64,60,74,7.8692980379690995,6.073260460810089,28.19095747975368,66.4,C
Civil,No,Yes,90,96,90,93,83,4.492269651751593,4.04841246710443,5.225961726982304,90.4,A+
EEE,No,No,63,62,61,62,97,5.150919421477569,7.02367165850055,21.120964900504912,69.0,C
Mechanical,Yes,Yes,83,85,83,83,95,3.879127804463619,4.962126340720594,21.80959608229259,85.8,A
Mechanical,No,No,99,96,90,96,85,3.1899839955391127,4.482090315145857,23.275591786457042,93.2,A+
EEE,Yes,Yes,44,47,36,44,51,1.660188560239233,5.712512202840567,29.581440274039245,44.4,F
Mechanical,Yes,Yes,77,70,72,70,67,2.8612666941908342,5.753759379846101,5.757330661990641,71.2,B
EEE,Yes,No,32,39,41,39,63,7.037638643586839,4.79189302213987,28.01918474646333,42.8,F
Civil,No,No,78,74,72,72,78,2.6347926134845783,7.978102993532134,28.91427143630399,74.8,B
EEE,No,Yes,72,71,70,78,90,1.721291854016879,4.909793016259199,5.078041283910241,76.2,B
Civil,Yes,Yes,65,66,63,66,74,3.259701483996903,6.181952592227848,8.681845212458168,66.8,C
Mechanical,No,Yes,73,70,78,72,85,7.713786043974057,7.724361162032059,24.734483140089427,75.6,B
EEE,Yes,No,66,62,65,63,62,3.8041676187369067,4.769372625900086,11.768068954899583,63.6,C
IT,No,No,73,76,76,77,77,6.107246544647398,4.400965481070365,22.944013620405773,75.8,B
